time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.coordinate_frame,.type_mask,.position.x,.position.y,.position.z,.velocity.x,.velocity.y,.velocity.z,.acceleration_or_force.x,.acceleration_or_force.y,.acceleration_or_force.z,.yaw,.yaw_rate
1970/01/01/02:06:39.363000,1814,0,0,world,8,1479,0.0,0.0,0.0,0.423025888048,0.235462688486,-0.000881161413308,0.0,0.0,0.0,0.0,0.156436145306
1970/01/01/02:06:39.414000,1815,0,0,world,8,1479,0.0,0.0,0.0,0.40921615413,0.129326930204,-1.34963831355e-05,0.0,0.0,0.0,0.0,0.119518741965
1970/01/01/02:06:39.459000,1816,0,0,world,8,1479,0.0,0.0,0.0,0.373956590148,0.0987316652095,0.000972028542632,0.0,0.0,0.0,0.0,0.0793586820364
1970/01/01/02:06:39.467000,1817,0,0,world,8,1479,0.0,0.0,0.0,0.365079178934,0.211663765873,0.000319806933435,0.0,0.0,0.0,0.0,0.109830632806
1970/01/01/02:06:39.507000,1818,0,0,world,8,1479,0.0,0.0,0.0,0.371950935913,0.133226247739,0.00172601841195,0.0,0.0,0.0,0.0,0.0745342150331
1970/01/01/02:06:39.533000,1819,0,0,world,8,1479,0.0,0.0,0.0,0.519651965038,0.327646874247,0.00183765752104,0.0,0.0,0.0,0.0,0.127681314945
1970/01/01/02:06:39.572000,1820,0,0,world,8,1479,0.0,0.0,0.0,0.557177512289,0.319926164011,0.00228177542285,0.0,0.0,0.0,0.0,0.118005260825
1970/01/01/02:06:39.615000,1821,0,0,world,8,1479,0.0,0.0,0.0,0.570516879336,0.257631953995,0.00345768580818,0.0,0.0,0.0,0.0,0.102645620704
1970/01/01/02:06:39.671000,1822,0,0,world,8,1479,0.0,0.0,0.0,0.593202154444,0.373241563048,0.00250624232755,0.0,0.0,0.0,0.0,0.131699353456
1970/01/01/02:06:39.712000,1823,0,0,world,8,1479,0.0,0.0,0.0,0.85622079195,0.420826151265,0.00127011583253,0.0,0.0,0.0,0.0,0.102174170315
1970/01/01/02:06:39.764000,1824,0,0,world,8,1479,0.0,0.0,0.0,0.813996639926,0.393882059794,-7.59086060489e-05,0.0,0.0,0.0,0.0,0.0826230421662
1970/01/01/02:06:39.794000,1825,0,0,world,8,1479,0.0,0.0,0.0,0.294801915761,0.19467738099,-0.00279010956011,0.0,0.0,0.0,0.0,0.00808137003332
1970/01/01/02:06:39.825000,1826,0,0,world,8,1479,0.0,0.0,0.0,14.5332278818,19.0757680183,-0.0157520765869,0.0,0.0,0.0,0.0,5.46926450729
1970/01/01/02:06:39.854000,1827,0,0,world,8,1479,0.0,0.0,0.0,17.2754011985,25.6379361338,-0.0245247506482,0.0,0.0,0.0,0.0,7.33939933777
